"STATION","NAME","DATE","ACMH","ACSH","AWND","DAPR","FMTM","FRGT","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT16","WT18"
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-03",,,,,,,,,"0.00","0.0","0.0",,"84","56",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-04",,,,,,,,,"0.00","0.0","0.0",,"74","56",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-05",,,,,,,,,"0.00","0.0","0.0",,"74","58",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-06",,,,,,,,,"0.00","0.0","0.0",,"71","59",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-07",,,,,,,,,"0.00","0.0","0.0",,"67","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-08",,,,,,,,,"0.00","0.0","0.0",,"68","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-09",,,,,,,,,"0.00","0.0","0.0",,"71","55",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-10",,,,,,,,,"0.00","0.0","0.0",,"67","55",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-11",,,,,,,,,"0.00","0.0","0.0",,"76","55",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-12",,,,,,,,,"0.00","0.0","0.0",,"75","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-13",,,,,,,,,"0.00","0.0","0.0",,"86","52",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-14",,,,,,,,,"0.00","0.0","0.0",,"81","54",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-15",,,,,,,,,"0.00","0.0","0.0",,"83","59",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-16",,,,,,,,,"0.00","0.0","0.0",,"75","60",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-17",,,,,,,,,"0.00","0.0","0.0",,"71","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-18",,,,,,,,,"0.00","0.0","0.0",,"67","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-19",,,,,,,,,"0.00","0.0","0.0",,"70","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-20",,,,,,,,,"0.00","0.0","0.0",,"88","54",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-21",,,,,,,,,"0.00","0.0","0.0",,"88","56",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-22",,,,,,,,,"0.00","0.0","0.0",,"79","54",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-23",,,,,,,,,"0.00","0.0","0.0",,"74","55",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-24",,,,,,,,,"0.00","0.0","0.0",,"71","58",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-25",,,,,,,,,"0.00","0.0","0.0",,"68","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-26",,,,,,,,,"0.00","0.0","0.0",,"67","53",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-27",,,,,,,,,"0.00","0.0","0.0",,"66","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-28",,,,,,,,,"0.00","0.0","0.0",,"60","53",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-29",,,,,,,,,"0.00","0.0","0.0",,"65","53",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-06-30",,,,,,,,,"0.00","0.0","0.0",,"62","54",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-01",,,,,,,,,"0.00","0.0","0.0",,"68","54",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-02",,,,,,,,,"0.00","0.0","0.0",,"72","51",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-03",,,,,,,,,"0.00","0.0","0.0",,"78","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-04",,,,,,,,,"0.00","0.0","0.0",,"69","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-05",,,,,,,,,"0.00","0.0","0.0",,"70","56",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-06",,,,,,,,,"0.00","0.0","0.0",,"68","57",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-07",,,,,,,,,"0.00","0.0","0.0",,"68","57",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-08",,,,,,,,,"0.00","0.0","0.0",,"69","57",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-09",,,,,,,,,"0.00","0.0","0.0",,"66","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-10",,,,,,,,,"0.00","0.0","0.0",,"64","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-11",,,,,,,,,"0.00","0.0","0.0",,"67","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-12",,,,,,,,,"0.00","0.0","0.0",,"67","56",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-13",,,,,,,,,"0.00","0.0","0.0",,"74","57",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-14",,,,,,,,,"0.00","0.0","0.0",,"68","56",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-15",,,,,,,,,"0.00","0.0","0.0",,"79","55",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-16",,,,,,,,,"0.00","0.0","0.0",,"77","53",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-17",,,,,,,,,"0.00","0.0","0.0",,"72","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-18",,,,,,,,,"0.00","0.0","0.0",,"81","54",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-19",,,,,,,,,"0.00","0.0","0.0",,"85","55",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-20",,,,,,,,,"0.00","0.0","0.0",,"92","56",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-21",,,,,,,,,"0.00","0.0","0.0",,"76","57",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-22",,,,,,,,,"0.00","0.0","0.0",,"79","58",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-23",,,,,,,,,"0.00","0.0","0.0",,"80","56",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-24",,,,,,,,,"0.00","0.0","0.0",,"83","56",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-25",,,,,,,,,"0.00","0.0","0.0",,"79","56",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-26",,,,,,,,,"0.00","0.0","0.0",,"73","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-27",,,,,,,,,"0.00","0.0","0.0",,"71","56",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-28",,,,,,,,,"0.00","0.0","0.0",,"63","54",,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-29",,,,,,,,,"0.00","0.0","0.0",,"64","55",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-30",,,,,,,,,"0.00","0.0","0.0",,"66","56",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-07-31",,,,,,,,,"0.00","0.0","0.0",,"63","55",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-01",,,,,,,,,"0.00","0.0","0.0",,"69","55",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-02",,,,,,,,,"0.00","0.0","0.0",,"66","54",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-03",,,,,,,,,"0.00","0.0","0.0",,"65","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-04",,,,,,,,,"0.00","0.0","0.0",,"74","55",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-05",,,,,,,,,"0.00","0.0","0.0",,"74","53",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-06",,,,,,,,,"0.00","0.0","0.0",,"77","54",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-07",,,,,,,,,"0.00","0.0","0.0",,"67","53",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-08",,,,,,,,,"0.00","0.0","0.0",,"66","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-09",,,,,,,,,"0.00","0.0","0.0",,"66","54",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-10",,,,,,,,,"0.00","0.0","0.0",,"69","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-11",,,,,,,,,"0.00","0.0","0.0",,"73","53",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-12",,,,,,,,,"0.00","0.0","0.0",,"72","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-13",,,,,,,,,"0.00","0.0","0.0",,"72","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-14",,,,,,,,,"0.00","0.0","0.0",,"72","57",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-15",,,,,,,,,"0.00","0.0","0.0",,"75","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-16",,,,,,,,,"0.00","0.0","0.0",,"85","55",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-17",,,,,,,,,"0.00","0.0","0.0",,"84","56",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-18",,,,,,,,,"0.00","0.0","0.0",,"78","54",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-19",,,,,,,,,"0.00","0.0","0.0",,"81","53",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-20",,,,,,,,,"0.00","0.0","0.0",,"70","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-21",,,,,,,,,"0.00","0.0","0.0",,"68","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-22",,,,,,,,,"0.00","0.0","0.0",,"72","51",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-23",,,,,,,,,"0.00","0.0","0.0",,"74","53",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-24",,,,,,,,,"0.00","0.0","0.0",,"70","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-25",,,,,,,,,"0.00","0.0","0.0",,"80","53",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-26",,,,,,,,,"0.00","0.0","0.0",,"70","53",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-27",,,,,,,,,"0.00","0.0","0.0",,"72","56",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-28",,,,,,,,,"0.00","0.0","0.0",,"73","52",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-29",,,,,,,,,"0.00","0.0","0.0",,"69","55",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-30",,,,,,,,,"0.00","0.0","0.0",,"66","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-08-31",,,,,,,,,"0.00","0.0","0.0",,"68","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-01",,,,,,,,,"0.00","0.0","0.0",,"63","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-02",,,,,,,,,"0.00","0.0","0.0",,"70","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-03",,,,,,,,,"0.00","0.0","0.0",,"67","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-04",,,,,,,,,"0.00","0.0","0.0",,"74","50",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-05",,,,,,,,,"0.00","0.0","0.0",,"79","52",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-06",,,,,,,,,"0.00","0.0","0.0",,"75","51",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-07",,,,,,,,,"0.00","0.0","0.0",,"72","51",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-08",,,,,,,,,"0.00","0.0","0.0",,"75","56",,,,,,,,,,"    1",,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-09",,,,,,,,,"0.00","0.0","0.0",,"81","59",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-10",,,,,,,,,"0.00","0.0","0.0",,"86","59",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-11",,,,,,,,,"0.00","0.0","0.0",,"79","60",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-12",,,,,,,,,"0.00","0.0","0.0",,"72","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-13",,,,,,,,,"0.00","0.0","0.0",,"72","52",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-14",,,,,,,,,"0.00","0.0","0.0",,"65","53",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-15",,,,,,,,,"0.00","0.0","0.0",,"66","59",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-16",,,,,,,,,"0.00","0.0","0.0",,"67","54",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-17",,,,,,,,,"0.00","0.0","0.0",,"72","55",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-18",,,,,,,,,"0.00","0.0","0.0",,"71","52",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-19",,,,,,,,,"0.00","0.0","0.0",,"64","51",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-20",,,,,,,,,"0.00","0.0","0.0",,"67","50",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-21",,,,,,,,,"0.00","0.0","0.0",,"72","49",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-22",,,,,,,,,"0.00","0.0","0.0",,"73","54",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-23",,,,,,,,,"0.00","0.0","0.0",,"82","48",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-24",,,,,,,,,"0.00","0.0","0.0",,"91","52",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-25",,,,,,,,,"0.00","0.0","0.0",,"93","56",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-26",,,,,,,,,"0.00","0.0","0.0",,"73","57",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-27",,,,,,,,,"0.00","0.0","0.0",,"68","56",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-28",,,,,,,,,"0.00","0.0","0.0",,"65","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-29",,,,,,,,,"0.00","0.0","0.0",,"66","56",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-09-30",,,,,,,,,"0.00","0.0","0.0",,"61","56",,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-01",,,,,,,,,"0.00","0.0","0.0",,"63","56",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-02",,,,,,,,,"0.00","0.0","0.0",,"66","57",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-03",,,,,,,,,"0.00","0.0","0.0",,"66","57",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-04",,,,,,,,,"0.00","0.0","0.0",,"71","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-05",,,,,,,,,"0.02","0.0","0.0",,"79","54",,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-06",,,,,,,,,"0.08","0.0","0.0",,"71","56",,,,,,,,,,"    1",,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-07",,,,,,,,,"0.00","0.0","0.0",,"66","56",,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-08",,,,,,,,,"0.00","0.0","0.0",,"68","48",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-09",,,,,,,,,"0.00","0.0","0.0",,"71","55",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-10",,,,,,,,,"0.00","0.0","0.0",,"69","48",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-11",,,,,,,,,"0.00","0.0","0.0",,"67","47",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-12",,,,,,,,,"0.00","0.0","0.0",,"62","48",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-13",,,,,,,,,"0.00","0.0","0.0",,"65","46",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-14",,,,,,,,,"0.00","0.0","0.0",,"76","45",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-15",,,,,,,,,"0.00","0.0","0.0",,"84","61",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-16",,,,,,,,,"0.00","0.0","0.0",,"81","54",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-17",,,,,,,,,"0.00","0.0","0.0",,"71","48",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-18",,,,,,,,,"0.00","0.0","0.0",,"63","53",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-19",,,,,,,,,"0.00","0.0","0.0",,"66","51",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-20",,,,,,,,,"0.00","0.0","0.0",,"70","51",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-21",,,,,,,,,"0.00","0.0","0.0",,"64","51",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-22",,,,,,,,,"0.00","0.0","0.0",,"72","48",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-23",,,,,,,,,"0.00","0.0","0.0",,"63","54",,,,,,,,,,"    1",,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-24",,,,,,,,,"0.00","0.0","0.0",,"66","55",,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-25",,,,,,,,,"0.00","0.0","0.0",,"64","53",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-26",,,,,,,,,"0.01","0.0","0.0",,"71","56",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-27",,,,,,,,,"0.00","0.0","0.0",,"67","47",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-28",,,,,,,,,"0.00","0.0","0.0",,"71","47",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-29",,,,,,,,,"0.00","0.0","0.0",,"76","48",,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-30",,,,,,,,,"0.00","0.0","0.0",,"77","45",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-10-31",,,,,,,,,"0.00","0.0","0.0",,"73","48",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-11-01",,,,,,,,,"0.00","0.0","0.0",,"74","49",,,,,,,,,,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-11-02",,,,,,,,,"0.00","0.0","0.0",,"68","49",,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-11-03",,,,,,,,,"0.03","0.0","0.0",,"60","50",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-11-04",,,,,,,,,"0.02","0.0","0.0",,"67","48",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-11-05",,,,,,,,,"0.08","0.0","0.0",,"62","47",,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1960-11-06",,,,,,,,,"0.06","0.0","0.0",,"62","53",,,,,,,,,,,,,,,,,,"    1",
