"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22","WV01"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-07","    0","    0",,,,"0.00","0.0","0.0",,"61","38",,"  300",,,,,,"25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-08","   80","   90",,,,"0.00","0.0","0.0",,"65","50",,"  180",,,,,,"15.0",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-09","   40","   20",,,,"0.00","0.0","0.0",,"82","53",,"  180",,,,,,"17.9",,,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-10","   30","   30",,,,"0.00","0.0","0.0",,"87","60",,"  180",,,,,,"19.9",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-11","   60","   60",,,,"0.00","0.0","0.0",,"85","61",,"  180",,,,,,"17.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-12","   40","   40",,,,"0.00","0.0","0.0",,"85","59",,"  160",,,,,,"14.1",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-13","   80","   80",,,,"0.00","0.0","0.0",,"74","57",,"  180",,,,,,"13.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-14","  100","  100",,,,"0.02","0.0","0.0",,"70","54",,"   50",,,,,,"17.9",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-15","   80","   80",,,,"0.00","0.0","0.0",,"64","48",,"   90",,,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-16","   80","   80",,,,"0.07","0.0","0.0",,"60","50",,"  150",,,,,,"21.0",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-17","  100","  100",,,,"0.62","0.0","0.0",,"65","57",,"  160",,,,,,"19.9",,,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-18","  100","  100",,,,"0.13","0.0","0.0",,"67","55",,"  340",,,,,,"21.9",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-19","   90","   90",,,,"0.15","0.0","0.0",,"67","55",,"  330",,,,,,"13.0",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-20","   40","   30",,,,"0.01","0.0","0.0",,"82","55",,"   20",,,,,,"17.0",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-21","   30","   10",,,,"0.00","0.0","0.0",,"75","56",,"   10",,,,,,"17.9",,,,,"    1","    1",,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-22","   70","   60",,,,"0.00","0.0","0.0",,"79","56",,"  180",,,,,,"17.9",,,,,"    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-23","   80","   90",,,,"0.00","0.0","0.0",,"81","58",,"  100",,,,,,"17.0",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-24","  100","  100",,,,"0.09","0.0","0.0",,"65","58",,"   60",,,,,,"15.0",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-25","  100","  100",,,,"0.10","0.0","0.0",,"59","56",,"   90",,,,,,"17.0",,,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-26","  100","  100",,,,"0.78","0.0","0.0",,"68","57",,"  180",,,,,,"19.9",,,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-27","   10","   10",,,,"0.00","0.0","0.0",,"71","58",,"  330",,,,,,"23.0",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-28","   50","   80",,,,"0.00","0.0","0.0",,"70","55",,"  360",,,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-29","    0","    0",,,,"0.00","0.0","0.0",,"71","54",,"  150",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-30","    0","   10",,,,"0.00","0.0","0.0",,"65","49",,"  150",,,,,,"14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-05-31","   30","   20",,,,"0.00","0.0","0.0",,"74","58",,"  190",,,,,,"21.0",,,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-01","   20","   10",,,,"0.00","0.0","0.0",,"76","64",,"  180",,,,,,"19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-02","   30","   20",,,,"0.00","0.0","0.0",,"77","65",,"  190",,,,,,"29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-03","   60","   60",,,,"0.07","0.0","0.0",,"78","63",,"  190",,,,,,"21.0",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-04","  100","  100",,,,"0.08","0.0","0.0",,"69","61",,"   10",,,,,,"16.1",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-05","  100","   90",,,,"0.46","0.0","0.0",,"73","60",,"  120",,,,,,"12.1",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-06","  100","  100",,,,"0.10","0.0","0.0",,"72","63",,"  210",,,,,,"13.0",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-07","   70","   90",,,,"0.29","0.0","0.0",,"69","60",,"  190",,,,,,"13.0",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-08","    0","    0",,,,"0.00","0.0","0.0",,"83","61",,"  190",,,,,,"19.9",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-09","   50","   70",,,,"0.00","0.0","0.0",,"77","63",,"  190",,,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-10","   80","   90",,,,"0.00","0.0","0.0",,"80","64",,"  180",,,,,,"12.1",,,,,"    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-11","   70","   70",,,,"0.00","0.0","0.0",,"80","66",,"  180",,,,,,"17.9",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-12","   80","   90",,,,"0.00","0.0","0.0",,"91","73",,"  350",,,,,,"16.1",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-13","   30","   40",,,,"0.00","0.0","0.0",,"78","60",,"  360",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-14","   10","   10",,,,"0.00","0.0","0.0",,"71","54",,"  190",,,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-15","   90","   90",,,,"0.00","0.0","0.0",,"72","60",,"  180",,,,,,"17.9",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-16","  100","  100",,,,"0.01","0.0","0.0",,"69","64",,"  160",,,,,,"14.1",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-17","   90","   80",,,,"0.02","0.0","0.0",,"80","67",,"  150",,,,,,"13.0",,,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-18","   90","   80",,,,"1.07","0.0","0.0",,"80","66",,"  280",,,,,,"23.0",,,,,"    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-19","   40","   30",,,,"0.00","0.0","0.0",,"88","66",,"  240",,,,,,"19.9",,,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-20","   40","   30",,,,"0.00","0.0","0.0",,"77","61",,"  310",,,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-21","   80","   90",,,,"0.59","0.0","0.0",,"70","57",,"   20",,,,,,"15.0",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-22","   80","  100",,,,"0.00","0.0","0.0",,"75","62",,"  320",,,,,,"13.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-23","   20","   10",,,,"0.00","0.0","0.0",,"83","61",,"  190",,,,,,"16.1",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-24","   10","    0",,,,"0.00","0.0","0.0",,"82","64",,"  180",,,,,,"23.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-25","   70","   60",,,,"0.00","0.0","0.0",,"85","66",,"  340",,,,,,"15.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-26","  100","  100",,,,"0.35","0.0","0.0",,"73","64",,"   70",,,,,,"15.0",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-27","   90","  100",,,,"0.00","0.0","0.0",,"77","63",,"  360",,,,,,"19.9",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-28","    0","    0",,,,"0.00","0.0","0.0",,"81","58",,"  300",,,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-29","   60","   60",,,,"0.00","0.0","0.0",,"80","59",,"  190",,,,,,"19.9",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-06-30","   70","   80",,,,"0.00","0.0","0.0",,"88","68",,"  340",,,,,,"21.0",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-01","   70","   70",,,,"0.00","0.0","0.0",,"88","70",,"  360",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-02","  100","  100",,,,"0.00","0.0","0.0",,"71","67",,"  170",,,,,,"15.0",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-03","  100","  100",,,,"0.00","0.0","0.0",,"77","67",,"  170",,,,,,"14.1",,,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-04","   90","   90",,,,"0.00","0.0","0.0",,"81","69",,"  180",,,,,,"17.9",,,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-05","   70","   90",,,,"0.00","0.0","0.0",,"81","71",,"  250",,,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-06","   40","   70",,,,"0.00","0.0","0.0",,"82","66",,"  190",,,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-07","   10","   20",,,,"0.00","0.0","0.0",,"87","67",,"  180",,,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-08","   50","   60",,,,"0.00","0.0","0.0",,"83","66",,"  180",,,,,,"21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-09","   80","   80",,,,"0.00","0.0","0.0",,"81","67",,"  140",,,,,,"17.9",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-10","   90","  100",,,,"0.28","0.0","0.0",,"80","70",,"  170",,,,,,"19.9",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-11","   60","   60",,,,"0.01","0.0","0.0",,"86","71",,"  230",,,,,,"17.9",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-12","   50","   60",,,,"0.00","0.0","0.0",,"90","71",,"  320",,,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-13","   60","   50",,,,"0.00","0.0","0.0",,"85","69",,"  350",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-14","   90","  100",,,,"0.00","0.0","0.0",,"80","68",,"  140",,,,,,"16.1",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-15","  100","  100",,,,"0.00","0.0","0.0",,"78","71",,"  180",,,,,,"21.0",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-16","   70","   80",,,,"0.03","0.0","0.0",,"90","71",,"  280",,,,,,"23.0",,,,,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-17","    0","    0",,,,"0.00","0.0","0.0",,"89","68",,"  330",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-18","   30","   40",,,,"0.00","0.0","0.0",,"93","70",,"  230",,,,,,"17.9",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-19","   60","   70",,,,"0.00","0.0","0.0",,"86","71",,"  130",,,,,,"16.1",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-20","   50","   40",,,,"0.00","0.0","0.0",,"84","71",,"  150",,,,,,"23.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-21","   60","   60",,,,"0.00","0.0","0.0",,"83","65",,"  280",,,,,,"23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-22","   90","   90",,,,"0.00","0.0","0.0",,"80","68",,"  180",,,,,,"15.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-23","   90","  100",,,,"0.00","0.0","0.0",,"84","69",,"  170",,,,,,"13.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-24","   70","   60",,,,"0.00","0.0","0.0",,"87","70",,"  180",,,,,,"14.1",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-25","   80","   70",,,,"0.06","0.0","0.0",,"85","72",,"  200",,,,,,"17.0",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-26","   70","   80",,,,"0.00","0.0","0.0",,"82","72",,"  190",,,,,,"13.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-27","   40","   50",,,,"0.00","0.0","0.0",,"88","71",,"  190",,,,,,"17.9",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-28","   60","   60",,,,"0.00","0.0","0.0",,"87","71",,"  180",,,,,,"19.9",,,,,"    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-29","  100","   90",,,,"0.00","0.0","0.0",,"90","74",,"  180",,,,,,"15.0",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-30","   70","   70",,,,"0.00","0.0","0.0",,"87","73",,"  180",,,,,,"17.9",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-07-31","   80","   90",,,,"0.16","0.0","0.0",,"88","74",,"  150",,,,,,"19.9",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-01","   90","   90",,,,"0.07","0.0","0.0",,"88","75",,"  190",,,,,,"16.1",,,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-02","   30","   40",,,,"0.00","0.0","0.0",,"93","75",,"  320",,,,,,"17.9",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-03","   50","   40",,,,"0.07","0.0","0.0",,"89","74",,"  190",,,,,,"21.0",,,,,,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-04","   30","   20",,,,"0.02","0.0","0.0",,"85","68",,"  320",,,,,,"19.9",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-05","   80","   80",,,,"0.00","0.0","0.0",,"80","65",,"  140",,,,,,"14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-06","   30","   30",,,,"0.00","0.0","0.0",,"85","63",,"  180",,,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-07","   50","   60",,,,"0.00","0.0","0.0",,"86","70",,"  190",,,,,,"13.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-08","   50","   60",,,,"0.00","0.0","0.0",,"88","70",,"  170",,,,,,"16.1",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-09","   50","   40",,,,"0.00","0.0","0.0",,"88","68",,"  190",,,,,,"13.0",,,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-10","   80","   70",,,,"0.00","0.0","0.0",,"86","68",,"  140",,,,,,"17.0",,,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-11","   50","   70",,,,"0.00","0.0","0.0",,"83","68",,"   40",,,,,,"21.0",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-12","   30","   40",,,,"0.00","0.0","0.0",,"92","71",,"  300",,,,,,"15.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-13","   20","   30",,,,"0.00","0.0","0.0",,"91","72",,"  180",,,,,,"15.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-14","   40","   50",,,,"0.00","0.0","0.0",,"92","72",,"  190",,,,,,"14.1",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-15","   50","   70",,,,"0.00","0.0","0.0",,"86","73",,"  180",,,,,,"17.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-16","   20","   20",,,,"0.00","0.0","0.0",,"92","74",,"  190",,,,,,"21.9",,,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-17","   40","   70",,,,"0.59","0.0","0.0",,"85","73",,"  270",,,,,,"29.1",,,,,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-18","   20","   10",,,,"0.00","0.0","0.0",,"87","69",,"  340",,,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-19","   80","   90",,,,"0.00","0.0","0.0",,"84","63",,"  190",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-20","  100","  100",,,,"0.11","0.0","0.0",,"81","71",,"  180",,,,,,"21.0",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-21","   30","   30",,,,"0.03","0.0","0.0",,"86","72",,"  330",,,,,,"21.0",,,,,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-22","   50","   40",,,,"0.00","0.0","0.0",,"80","64",,"  180",,,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-23","   90","  100",,,,"1.52","0.0","0.0",,"78","71",,"  190",,,,,,"21.0",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-24","   10","   10",,,,"0.00","0.0","0.0",,"80","64",,"  320",,,,,,"14.1",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-25","   10","   10",,,,"0.00","0.0","0.0",,"81","62",,"  190",,,,,,"17.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-26","   20","   10",,,,"0.00","0.0","0.0",,"81","67",,"  190",,,,,,"19.9",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-27","   40","   40",,,,"0.00","0.0","0.0",,"91","69",,"  240",,,,,,"16.1",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-28","   40","   50",,,,"0.00","0.0","0.0",,"85","68",,"  240",,,,,,"16.1",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-29","   70","   60",,,,"0.00","0.0","0.0",,"87","75",,"  300",,,,,,"17.0",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-30","   90","   90",,,,"0.00","0.0","0.0",,"78","68",,"  200",,,,,,"16.1",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-08-31","   40","   30",,,,"0.16","0.0","0.0",,"80","65",,"  330",,,,,,"29.1",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-01","   20","   30",,,,"0.00","0.0","0.0",,"74","58",,"  310",,,,,,"23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-02","   30","   30",,,,"0.00","0.0","0.0",,"77","60",,"  320",,,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-03","   90","   90",,,,"0.02","0.0","0.0",,"76","63",,"  190",,,,,,"17.0",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-04","   70","   70",,,,"0.00","0.0","0.0",,"91","72",,"  240",,,,,,"29.1",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-05","   40","   50",,,,"0.00","0.0","0.0",,"89","70",,"  340",,,,,,"25.9",,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-06","   20","   30",,,,"0.00","0.0","0.0",,"79","65",,"  300",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-07","   50","   50",,,,"0.00","0.0","0.0",,"77","60",,"  350",,,,,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-08","   90","   80",,,,"0.00","0.0","0.0",,"70","60",,"  190",,,,,,"14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-09","  100","  100",,,,"0.16","0.0","0.0",,"71","66",,"  190",,,,,,"17.9",,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-10","   80","   60",,,,"0.78","0.0","0.0",,"79","69",,"  280",,,,,,"23.0",,,,,,,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1970-09-11","   70","   80",,,,"0.00","0.0","0.0",,"75","63",,"  340",,,,,,"19.9",,,,,,,,,,,,"    1",,,,,,"    1",,,,,
